image_id, phrase1, phrase2, entity_id
3353962769, A motorcyclist, A man, EN#112073
3257107194, Two men, Two boys, EN#104876
3824159954, his many plastic baskets, tons of baskets, EN#144200
1897067588, a piece of metal, metal, EN#22855
2441118178, a small soccer goal, a net, EN#49670
2441118178, A little boy, A boy, EN#49669
2441118178, a soccer net, a net, EN#49670
2441118178, A boy, A little boy, EN#49669
3638577494, another brown dog, a larger dog, EN#133333
1130295306, peaceful lake, a pond, EN#3332
3376972502, Person, A man, EN#114122
3376972502, "blue , white and orange sail", A person para, EN#114123
3376972502, A man, A person, EN#114122
3376972502, A man, This person, EN#114122
3251976937, a huge stick, a really big stick, EN#104515
2984440027, People, A group of people, EN#85533
2984440027, A group of people, People, EN#85533
3605883553, Several kayakers, a group of eight people, EN#131064
2211593099, Children, five boys, EN#34439
396698013, Two elderly men, Men, EN#150021
2934359101, A boxer, A man, EN#82423
2934359101, A man, A boxer, EN#82423
2934359101, A man, a boxer, EN#82423
2934359101, another man, Man, EN#82424
4143318041, the desk tables, a desk, EN#156795
3664415437, a group of elderly men, Lot of men, EN#135099
3664415437, "a group of seated , elderly people", Lot of men, EN#135099
3106481126, Several cooks char broil food, Delicious barbecue, EN#94010
3319058642, Two girls, Two women, EN#109055
3319058642, orange outfits, orange clothes, EN#109057
3319058642, Two women, Two smiling girls, EN#109055
3319058642, Two women, Two girls, EN#109055
3319058642, orange dresses, orange clothes, EN#109057
2435804989, A mustachioed man, a young man, EN#49321
3135317718, Asian looking lady, A woman, EN#95915
3135317718, Asian looking lady, Mother, EN#95915
3135317718, a baby, her child, EN#95916
3135317718, her baby, her child, EN#95916
95728664, a stone monument, a tall stone, EN#284149
4767662218, Three black young man, Three people, EN#200877
4767662218, Three black men, Three men, EN#200877
4767662218, a makeshift trailer, a homemade cart, EN#200878
3342483199, a Radio Flyre tricycle, his first bike, EN#111075
3342483199, A little boy, his boy, EN#111072
2428997777, Two overweight black women, Two women workers, EN#48765
3356284586, A woman, An Asian girl, EN#112281
3356284586, a crowd of people, a crowd, EN#112282
3356284586, A woman, Girl, EN#112281
3356284586, An Asian girl, Asian woman, EN#112281
3356284586, An Asian girl, an asian woman, EN#112281
3356284586, Asian woman, Girl, EN#112281
3356284586, Girl, an asian woman, EN#112281
1417224277, their young son, a little boy, EN#12085
1417224277, a little boy, their toddler son, EN#12085
1417224277, a child, their toddler son, EN#12085
1417224277, their toddler son, a child, EN#12085
1527297882, A person, A man, EN#15659
1527297882, A person, a man, EN#15659
1527297882, The long-haired man, A young man, EN#15659
3571193625, The yellow dog, A dog, EN#128500
3571193625, A dog, a tan dog, EN#128500
390892763, gray shirt, a green button-down shirt, EN#147767
1371076688, a large body of water, the beach, EN#10391
1371076688, a large body of water, a beach, EN#10391
1371076688, a little boy, Boy, EN#10390
4859978011, A woman, Women, EN#212073
4859978011, a purple blouse, a purple shirt, EN#212074
4859978011, Women, A woman, EN#212073
4935054795, A group of Chinese tourists, People, EN#220329
2653940812, A man, An old man, EN#64182
2653940812, An old man, A man, EN#64182
14813436, Three young girls, Three women, EN#14474
14813436, Young Asian girls, Three women, EN#14474
2573141440, A toddler, The small child, EN#58930
2573141440, A toddler, Blue-eyed baby, EN#58930
2573141440, A toddler, A child, EN#58930
2573141440, "a blue , yellow and red swing", a swing, EN#58931
2573141440, The small child, Blue-eyed baby, EN#58930
2573141440, Blue-eyed baby, A child, EN#58930
2951092164, a little boy, The boy, EN#83582
2951092164, a little boy, A boy, EN#83582
2951092164, A little boy, The boy, EN#83582
2951092164, A little boy, A boy, EN#83582
1398766312, A person, A man, EN#11262
1398766312, a woman, Women, EN#11262
3220200084, a sleeping boy, a sleeping baby, EN#102152
3220200084, A boy, her baby, EN#102152
227000285, his stomach, big belly, EN#38058
4736257831, A woman, A girl, EN#197126
4736257831, A girl, A woman, EN#197126
4736257831, blue, a costume, EN#197128
1056415186, Two Asian girls, Two women, EN#1457
1056415186, Two Asian girls, Two asian women, EN#1457
1056415186, Two women, 2 girls, EN#1457
1056415186, 2 girls, Two women, EN#1457
1056415186, 2 girls, Two asian women, EN#1457
241345656, fans, a crowd of spectators, EN#47187
241345656, A woman, A smiling blond cheerleader, EN#47186
241345656, A smiling blond cheerleader, A woman, EN#47186
4533797010, a protest sign, a sign, EN#176156
4533797010, a sign, a protest sign, EN#176156
3172334780, Girls, Three women, EN#98187
3172334780, Girls, Young women, EN#98187
3172334780, Three women, A group of girls, EN#98187
3172334780, A group of girls, Young women, EN#98187
4120624922, Shirtless man, One man, EN#156282
2799490112, A middle-aged man, A guy, EN#73638
2799490112, A middle-aged man, An older gentleman, EN#73638
2799490112, a picnic blanket, a blue blanket, EN#73639
2799490112, A man, A old man, EN#73638
3050523266, a man, A person, EN#90165
3050523266, a man, A little boy, EN#90165
3050523266, A person, The man, EN#90165
3050523266, red, a red shirt, EN#90169
3050523266, two couples, People, EN#90167
3050523266, The man, A little boy, EN#90165
2723220367, A girl, A smiling woman, EN#68655
2723220367, A smiling woman, A girl, EN#68655
2723220367, A smiling woman, Girl, EN#68655
1309153515, Three people, A group of people, EN#8235
1309153515, a fair booth, a food stand, EN#8236
1309153515, a Martins famous louisiana sausages vendor tent, a food stand, EN#8236
1309153515, A group of people, People, EN#8235
4778395132, a deserted street, the side of a brick road, EN#201903
222310878, A person, a man, EN#35078
222310878, A person, A man, EN#35078
16151663, Two women, 2 women, EN#17528
3134092148, A man, A surfer, EN#95797
3134092148, A man, Surfer, EN#95797
3134092148, A surfer, A man, EN#95797
3134092148, Surfer, A man, EN#95797
978028673, Boy, children, EN#284783
978028673, A boy, children, EN#284783
3393274529, bouquet of paper wrapped flowers, flowers, EN#114983
3393274529, a sidewalk, the street, EN#114982
4361644383, A group of people, People, EN#164912
4361644383, the sidewalk, the street, EN#164913
4361644383, A group of skiers, Kids, EN#164912
5704623726, a park, a grassy area, EN#241282
5704623726, a grassy area, a park, EN#241282
3583903436, a barn, a wooden barn, EN#129568
3583903436, a wooden barn, the barn, EN#129568
3670907052, Someone, A dirt biker, EN#135705
4088615231, Two soldiers, Two men, EN#154794
4088615231, Two men, Two soldiers, EN#154794
2432709509, A young boy, Baby, EN#49135
2432709509, A child, Baby, EN#49135
2432709509, The young child, Baby, EN#49135
5501226985, A baby, A young child, EN#237625
5501226985, A baby, Child, EN#237625
5501226985, A young person, Child, EN#237625
6765292361, a red shirt, red, EN#257744
6913022231, A man, A bicyclist, EN#261140
3023753964, striped hair, multicolored hair, EN#88180
3023753964, an electronic device, a camera, EN#88175
3023753964, a girl, a woman, EN#88177
3023753964, a girl, another young woman, EN#88177
3023753964, an electronic device, there camera, EN#88175
3023753964, Two girls, Two woman, EN#88173
459284240, a child, A toddler, EN#181234
459284240, a child, a toddler, EN#181234
459284240, one child, A toddler, EN#181234
459284240, one child, a toddler, EN#181234
459284240, A toddler, a child, EN#181234
4819772422, his goggles, swim goggles, EN#206892
4819772422, his goggles, black goggles, EN#206892
4819772422, swim goggles, goggles, EN#206892
4819772422, A male swimmer, A man, EN#206886
4819772422, goggles, black goggles, EN#206892
4569687236, a floating bike, a large boat type vehicle, EN#179504
2872963574, A hockey player, The ice hockey player, EN#78118
2872963574, Two hockey players bumps, Two opposing hockey players collide, EN#78119
501680472, A man, A male, EN#227022
501680472, A male, A man, EN#227022
4489833894, Two young women, Two blond girls, EN#172733
2937365149, Young students, A group of children, EN#82621
2937365149, Several children, A group of children, EN#82621
4774944903, a blue boa, a blue scarf, EN#201545
4774944903, Brunette woman, A lady, EN#201544
2772784124, A man or woman, A single person, EN#71954
2150416621, a game, a board game, EN#31265
254475194, A black dog, A dog, EN#57161
254475194, A black dog, a dog, EN#57161
254475194, A black dog, his dog, EN#57161
254475194, A dog, A black dog, EN#57161
5821273614, her little boy, a small child, EN#243426
5821273614, the dog, a beige dog, EN#243427
5821273614, a dog, a beige dog, EN#243427
5821273614, a beige dog, their dog, EN#243427
60908622, Two men, A man, EN#247865
8128592454, a referee, the ref, EN#279351
8128592454, the ref, A referee, EN#279351
4624956100, the man, another man, EN#184003
4624956100, A man, another man, EN#184003
4624956100, a man, another man, EN#184003
4624956100, another man, A man, EN#184003
5584269779, a white horse, her horse, EN#239123
5584269779, her horse, a white horse, EN#239123
3217374412, A boy, Young man, EN#101935
3217374412, A young boy, Young man, EN#101935
3217374412, Young man, A young boy, EN#101935
3217374412, Young man, A small boy, EN#101935
6338542128, an Iowa State football player, An offensive player, EN#253070
3168334220, A person, A man, EN#97818
3168334220, a tan hat, a jungle hat, EN#97823
18638572, A young boy, One little boy, EN#22185
18638572, One little boy, A young boy, EN#22185
3800969923, A man, A person, EN#143178
3800969923, a zipline, a zip line, EN#143179
3800969923, a zip line, a zipline, EN#143179
4927040237, This young Asian man, A man, EN#219102
3425756814, A man, a tennis player, EN#117272
3425756814, A man, A tennis player, EN#117272
3425756814, A man, A male tennis player, EN#117272
3425756814, a tennis player, A man, EN#117272
3425756814, a tennis player, A male tennis player, EN#117272
3425756814, A tennis player, A man, EN#117272
3425756814, A tennis player, A male tennis player, EN#117272
3447759270, his binoculars, a pair of binoculars, EN#118988
3447759270, his binoculars, green binoculars, EN#118988
2880874989, a stove, a white stove, EN#78627
2880874989, a stove, the white stove, EN#78627
2880874989, a toddler, a child, EN#78625
2880874989, a white stove, a stove, EN#78627
2880874989, a child, A toddler, EN#78625
2880874989, a child, The toddler, EN#78625
3907881388, the sidewalk, the street, EN#147702
4806601649, A man, A male, EN#204853
4806601649, A male, A man, EN#204853
4806601649, A guy, Kid, EN#204853
912382266, tables, round tables, EN#283405
4845541718, A group of people, People, EN#209923
1820795682, A dark-haired woman, A cheerleader, EN#21501
4860805264, An Asian man, a man, EN#212278
123501647, Three people, Some people, EN#5840
4886969953, An old man, Man, EN#214798
4886969953, An old man, A man, EN#214798
6854823446, A person, Man, EN#259530
6854823446, A person, A man, EN#259530
1523984678, a ball, a tennis ball, EN#15617
1523984678, a tennis ball, a ball, EN#15617
3821555903, A young girl, Adult woman, EN#144091
3821555903, A girl, Adult woman, EN#144091
3146630574, something, a red toy, EN#96479
3146630574, something, a red stick, EN#96479
3146630574, a red object, a red toy, EN#96479
3146630574, a red toy, a red object, EN#96479
6705183847, A young man, A boy, EN#257068
6705183847, A man, A boy, EN#257068
6705183847, A boy, Man, EN#257068
2986021599, A young woman, a young girl, EN#85611
2986021599, A young woman, a girl, EN#85611
2986021599, a pink top, an orange uniform, EN#85613
2986021599, a young girl, a woman, EN#85611
2986021599, a girl, a woman, EN#85611
2888386138, A boy, Little boy, EN#79110
10637120, A large earth moving machine, a large machine, EN#1590
1442562321, Small Children, all, EN#13147
1442562321, all, Some young children, EN#13147
4693817697, A girl, A teenage girls, EN#191833
4693817697, A girl, A woman, EN#191833
4693817697, A girl, A young woman, EN#191833
4693817697, A teenage girls, A girl, EN#191833
4693817697, A teenage girls, A woman, EN#191833
4693817697, A teenage girls, A young woman, EN#191833
2428959030, a young man, A boy, EN#48759
2428959030, a young man, A teenage boy, EN#48759
2428959030, a young man, boy, EN#48759
2428959030, A teenager, A teenage boy, EN#48759
7428316382, A shirtless guy, A man, EN#269732
7428316382, a surfer, A man, EN#269732
1375501091, A young boy, A karate kid, EN#10598
2504277798, A woman, Girl, EN#53858
2504277798, Girl, A woman, EN#53858
2504277798, Girl, A young woman, EN#53858
3334040774, Roller Girls, A woman, EN#110242
2548027495, a dark blue business suit, a suit, EN#57367
3564907603, A group of young adults, Teens, EN#128123
3564907603, Highschoolers, Yound people, EN#128123
4738236580, Two priests, Two taoist monks, EN#197292
4738236580, Two men, Two monks, EN#197292
4738236580, Two monks, Two taoist monks, EN#197292
4005120966, a yellow stretcher, a gurney, EN#151655
4005120966, a stretcher, a gurney, EN#151655
4609256878, Two women, Two girls, EN#182273
4609256878, Two women, Two woman, EN#182273
